Time,Frequency,A0
1636,56,201
1637,56,224
1638,56,236
1639,56,242
1640,56,245
1641,56,247
1642,56,248
1643,56,156
1644,56,48
1645,56,16
1646,56,6
1647,56,1
1648,56,0
1649,56,0
1650,56,0
1651,56,0
1652,56,75
1653,56,166
1654,56,207
1655,56,227
1656,56,237
1657,56,242
1658,56,245
1659,56,247
1660,56,248
1661,56,121
1662,56,38
1663,56,13
1664,56,4
1665,56,1
1666,56,0
1667,56,0
1668,56,0
1669,56,0
1670,56,99
1671,56,177
1672,56,212
1673,56,230
1674,56,238
1675,56,244
1676,56,246
1677,56,248
1678,56,249
1679,56,95
1680,56,30
1681,56,10
1682,56,3
1683,56,1
1684,56,0
1685,56,0
1686,56,0
1687,56,0
1688,56,121
1689,56,186
1690,56,217
1691,56,232
1692,56,240
1693,56,244
1694,56,246
1695,56,248
1696,56,251
1697,56,75
1698,56,24
1699,56,9
1700,57,15
1701,57,117
1702,57,185
1703,57,216
1704,57,232
1705,57,80
1706,57,25
1707,57,8
1708,57,3
1709,57,1
1710,57,0
1711,57,0
1712,57,0
1713,57,16
1714,57,139
1715,57,194
1716,57,221
1717,57,234
1718,57,241
1719,57,244
1720,57,246
1721,57,248
1722,57,163
1723,57,51
1724,57,17
1725,57,6
1726,57,2
1727,57,0
1728,57,0
1729,57,0
1730,57,0
1731,57,86
1732,57,170
1733,57,209
1734,57,228
1735,57,238
1736,57,243
1737,57,245
1738,57,247
1739,57,248
1740,57,94
1741,57,30
1742,57,10
1743,57,3
1744,57,1
1745,57,0
1746,57,0
1747,57,0
1748,57,0
1749,57,134
1750,57,191
1751,57,220
1752,57,233
1753,57,240
1754,57,244
1755,57,247
1756,57,248
1757,57,178
1758,57,55
1759,57,18
1760,57,6
1761,57,2
1762,57,0
1763,57,0
1764,57,0
1765,57,0
1766,57,78
1767,57,166
1768,57,207
1769,57,227
1770,57,238
1771,57,243
1772,57,246
1773,57,247
1774,57,248
1775,57,103
1776,57,32
1777,57,11
1778,57,4
1779,57,1
1780,57,0
1781,57,0
1782,57,0
1783,57,0
1784,57,127
1785,57,189
1786,57,218
1787,57,232
1788,57,241
1789,57,245
1790,57,247
1791,57,248
1792,57,192
1793,57,59
1794,57,19
1795,57,7
1796,57,2
1797,57,0
1798,57,0
1799,57,0
1800,58,12
1801,58,113
1802,58,182
1803,58,215
1804,58,231
1805,58,239
1806,58,142
1807,58,43
1808,58,14
1809,58,4
1810,58,1
1811,58,0
1812,58,0
1813,58,0
1814,58,0
1815,58,118
1816,58,185
1817,58,216
1818,58,232
1819,58,240
1820,58,244
1821,58,246
1822,58,248
1823,58,175
1824,58,54
1825,58,17
1826,58,6
1827,58,2
1828,58,0
1829,58,0
1830,58,0
1831,58,0
1832,58,102
1833,58,177
1834,58,213
1835,58,230
1836,58,239
1837,58,243
1838,58,246
1839,58,247
1840,58,211
1841,58,64
1842,58,21
1843,58,8
1844,58,3
1845,58,1
1846,58,0
1847,58,0
1848,58,0
1849,58,84
1850,58,169
1851,58,209
1852,58,228
1853,58,238
1854,58,242
1855,58,245
1856,58,247
1857,58,248
1858,58,76
1859,58,25
1860,58,9
1861,58,3
1862,58,0
1863,58,0
1864,58,0
1865,58,0
1866,58,64
1867,58,160
1868,58,204
1869,58,226
1870,58,237
1871,58,242
1872,58,245
1873,58,247
1874,58,248
1875,58,92
1876,58,29
1877,58,10
1878,58,3
1879,58,0
1880,58,0
1881,58,0
1882,58,0
1883,58,42
1884,58,150
1885,58,200
1886,58,223
1887,58,235
1888,58,241
1889,58,245
1890,58,247
1891,58,248
1892,58,110
1893,58,35
1894,58,12
1895,58,4
1896,58,1
1897,58,0
1898,58,0
1899,58,0
1900,59,14
1901,59,115
1902,59,184
1903,59,215
1904,59,231
1905,59,239
1906,59,243
1907,59,234
1908,59,69
1909,59,22
1910,59,7
1911,59,2
1912,59,1
1913,59,0
1914,59,0
1915,59,0
1916,59,91
1917,59,172
1918,59,210
1919,59,229
1920,59,238
1921,59,243
1922,59,246
1923,59,247
1924,59,202
1925,59,63
1926,59,20
1927,59,7
1928,59,2
1929,59,1
1930,59,0
1931,59,0
1932,59,0
1933,59,103
1934,59,178
1935,59,213
1936,59,229
1937,59,239
1938,59,243
1939,59,246
1940,59,247
1941,59,178
1942,59,55
1943,59,18
1944,59,6
1945,59,2
1946,59,0
1947,59,0
1948,59,0
1949,59,0
1950,59,114
1951,59,182
1952,59,215
1953,59,231
1954,59,239
1955,59,243
1956,59,246
1957,59,247
1958,59,157
1959,59,49
1960,59,16
1961,59,6
1962,59,2
1963,59,0
1964,59,0
1965,59,0
1966,59,0
1967,59,123
1968,59,187
1969,59,217
1970,59,232
1971,59,240
1972,59,244
1973,59,246
1974,59,248
1975,59,139
1976,59,43
1977,59,14
1978,59,5
1979,59,2
1980,59,0
1981,59,0
1982,59,0
1983,59,0
1984,59,132
1985,59,191
1986,59,219
1987,59,233
1988,59,240
1989,59,244
1990,59,246
1991,59,248
1992,59,123
1993,59,38
1994,59,13
1995,59,4
1996,59,1
1997,59,0
1998,59,0
1999,59,0
2000,60,18
2001,60,118
2002,60,184
2003,60,215
2004,60,187
2005,60,56
2006,60,18
2007,60,6
2008,60,2
2009,60,0
2010,60,0
2011,60,0
2012,60,0
2013,60,116
2014,60,183
2015,60,215
2016,60,231
2017,60,239
2018,60,243
2019,60,246
2020,60,247
2021,60,131
2022,60,41
2023,60,14
2024,60,5
2025,60,2
2026,60,0
2027,60,0
2028,60,0
2029,60,33
2030,60,146
2031,60,198
2032,60,222
2033,60,234
2034,60,241
2035,60,245
2036,60,246
2037,60,248
2038,60,86
2039,60,27
2040,60,9
2041,60,3
2042,60,1
2043,60,0
2044,60,0
2045,60,0
2046,60,85
2047,60,169
2048,60,209
2049,60,227
2050,60,237
2051,60,243
2052,60,245
2053,60,247
2054,60,183
2055,60,57
2056,60,19
2057,60,6
2058,60,2
2059,60,0
2060,60,0
2061,60,0
2062,60,0
2063,60,122
2064,60,187
2065,60,217
2066,60,232
2067,60,240
2068,60,244
2069,60,246
2070,60,247
2071,60,119
2072,60,38
2073,60,13
2074,60,4
2075,60,1
2076,60,0
2077,60,0
2078,60,0
2079,60,47
2080,60,152
2081,60,201
2082,60,224
2083,60,235
2084,60,242
2085,60,244
2086,60,246
2087,60,248
2088,60,78
2089,60,25
2090,60,9
2091,60,3
2092,60,1
2093,60,0
2094,60,0
2095,60,0
2096,60,94
2097,60,173
2098,60,211
2099,60,229
2100,61,176
2101,61,209
2102,61,230
2103,61,239
2104,61,244
2105,61,246
2106,61,247
2107,61,248
2108,61,248
2109,61,78
2110,61,26
2111,61,9
2112,61,3
2113,61,0
2114,61,0
2115,61,0
2116,61,0
2117,61,110
2118,61,180
2119,61,214
2120,61,231
2121,61,239
2122,61,244
2123,61,246
2124,61,247
2125,61,121
2126,61,39
2127,61,13
2128,61,5
2129,61,1
2130,61,0
2131,61,0
2132,61,0
2133,61,63
2134,61,159
